datetime,AIZ,EQR,MNST,RJF,SO,cash,commission,total,returns,equity_curve
2013-05-10,0.0,0.0,0.0,0.0,0.0,110432.5,442.5,110432.5,0.0,1.1043250000000024
2013-05-13,0.0,0.0,0.0,0.0,0.0,110432.5,442.5,110432.5,0.0,1.1043250000000024
2013-05-14,0.0,0.0,0.0,0.0,0.0,110432.5,442.5,110432.5,0.0,1.1043250000000024
2013-05-15,0.0,0.0,0.0,0.0,0.0,110432.5,442.5,110432.5,0.0,1.1043250000000024
2013-05-16,0.0,0.0,0.0,0.0,0.0,110432.5,442.5,110432.5,0.0,1.1043250000000024
2013-05-17,0.0,0.0,0.0,0.0,0.0,110432.5,442.5,110432.5,0.0,1.1043250000000024
2013-05-20,0.0,0.0,0.0,0.0,0.0,110432.5,442.5,110432.5,0.0,1.1043250000000024
2013-05-21,0.0,30375.0,0.0,0.0,0.0,81811.25,443.75,112186.25,0.01588074162950215,1.1218625000000024
2013-05-22,0.0,0.0,0.0,0.0,0.0,110380.0,445.0,110380.0,-0.01610045794382109,1.1038000000000023
2013-05-23,0.0,30090.0,0.0,0.0,0.0,82013.75,446.25,112103.75,0.01561650661351699,1.1210375000000024
2013-05-24,0.0,0.0,0.0,0.0,0.0,110347.5,447.5,110347.5,-0.01566629127036334,1.1034750000000024
2013-05-28,0.0,0.0,0.0,0.0,0.0,110347.5,447.5,110347.5,0.0,1.1034750000000024
2013-05-29,0.0,0.0,0.0,0.0,22130.0,88146.25,448.75,110276.25,-0.0006456874872561302,1.1027625000000025
2013-05-30,0.0,28710.0,0.0,0.0,0.0,82713.75,451.25,111423.75,0.0104056857210868,1.1142375000000024
2013-05-31,0.0,0.0,0.0,0.0,0.0,110087.5,452.5,110087.5,-0.011992506086000554,1.1008750000000023
2013-06-03,0.0,0.0,0.0,0.0,0.0,110087.5,452.5,110087.5,0.0,1.1008750000000023
2013-06-04,0.0,28570.0,0.0,0.0,0.0,81916.25,453.75,110486.25,0.0036221187691609646,1.1048625000000023
2013-06-05,0.0,0.0,0.0,0.0,0.0,110120.0,455.0,110120.0,-0.003314892124585689,1.1012000000000022
2013-06-06,0.0,28335.0,0.0,0.0,22215.0,59437.5,457.5,109987.5,-0.0012032328369051548,1.0998750000000022
2013-06-07,0.0,0.0,0.0,0.0,0.0,108720.0,460.0,108720.0,-0.011524036822366135,1.0872000000000022
